monitor,source_file
NEC EA221WM-BK,csv_files/monitor.csv
NEC PA241W-BK-SV,csv_files/monitor.csv
HP LE1911i,csv_files/monitor.csv
Hannspree HZ281HPB,csv_files/monitor.csv
HP LA2306x,csv_files/monitor.csv
Hannspree HW-173ABB,csv_files/monitor.csv
Hannspree HX-191DPB,csv_files/monitor.csv
Hannspree HH241DPB,csv_files/monitor.csv
HP LE1911,csv_files/monitor.csv
Hannspree HZ201DPB,csv_files/monitor.csv
Hannspree HF225DPB,csv_files/monitor.csv
Hannspree SL231DPB,csv_files/monitor.csv
Compaq LA1905wg,csv_files/monitor.csv
Compaq LE1911i,csv_files/monitor.csv
Planar PL1910M-WH,csv_files/monitor.csv
Compaq LE1711,csv_files/monitor.csv
Lenovo L2251P,csv_files/monitor.csv
Planar PX2210MW,csv_files/monitor.csv
Planar PL1700-BK,csv_files/monitor.csv
Compaq LA1905wg,csv_files/monitor.csv
Lenovo L1951P,csv_files/monitor.csv
Planar 997-2795-00-BN,csv_files/monitor.csv
HP LE1901wm,csv_files/monitor.csv
Planar PL1711M-BK,csv_files/monitor.csv
Planar PL1711M-WH,csv_files/monitor.csv
Planar PL1700M,csv_files/monitor.csv
Planar PL1910M,csv_files/monitor.csv
Lenovo L2321x,csv_files/monitor.csv
NEC P221W-BK,csv_files/monitor.csv
Lenovo L2021,csv_files/monitor.csv
Planar PL1910MW,csv_files/monitor.csv
HP ZR22w,csv_files/monitor.csv
NEC LCD2490W2-BK-SV,csv_files/monitor.csv
HP LE1911,csv_files/monitor.csv
NEC PA271W-BK,csv_files/monitor.csv
Lenovo L1900p,csv_files/monitor.csv
NEC PA241W-BK,csv_files/monitor.csv
Gateway FHX2402Lbid,csv_files/monitor.csv
HP LE1751g,csv_files/monitor.csv
Gateway FHX2152Lbd,csv_files/monitor.csv
HP LA1951g,csv_files/monitor.csv
Sceptre E246W-1080P,csv_files/monitor.csv
HP LE1901wi,csv_files/monitor.csv
NEC LCD2090UXi-BK-1,csv_files/monitor.csv
Planar PX2411MW,csv_files/monitor.csv
Planar PX2710MW,csv_files/monitor.csv
Planar PL2010MW,csv_files/monitor.csv
NEC EA232WMi,csv_files/monitor.csv
Planar SA2311W,csv_files/monitor.csv
NEC EX231W-BK,csv_files/monitor.csv
Planar PJ19W,csv_files/monitor.csv
Planar PX2211MW,csv_files/monitor.csv
NEC E231W-BK,csv_files/monitor.csv
NEC EA241WM-BK,csv_files/monitor.csv
NEC AS171-BK,csv_files/monitor.csv
NEC AS191WM-BK,csv_files/monitor.csv
Planar 997-5260-00-BN,csv_files/monitor.csv
Planar PL1920M,csv_files/monitor.csv
Planar SA2311W,csv_files/monitor.csv
Planar PL1911MW,csv_files/monitor.csv
Acer B243H AJbdr,csv_files/monitor.csv
Samsung B2430H,csv_files/monitor.csv
Asus VE198T,csv_files/monitor.csv
Hannspree HH193DPB,csv_files/monitor.csv
NEC E201W-BK,csv_files/monitor.csv
Acer B273Hbmidhz,csv_files/monitor.csv
Acer B223WGJbmdr,csv_files/monitor.csv
Acer V183HLAJb,csv_files/monitor.csv
Hannspree HL193ABB,csv_files/monitor.csv
NEC AS231WM-BK,csv_files/monitor.csv
Samsung P1980ER,csv_files/monitor.csv
Planar PL1700M-BK(997-2796-00),csv_files/monitor.csv
Planar PL1910W,csv_files/monitor.csv
BenQ VW2420H,csv_files/monitor.csv
ViewSonic VA1906a-LED,csv_files/monitor.csv
NEC LCD2090UXi-BK-SV,csv_files/monitor.csv
NEC PA231W-BK,csv_files/monitor.csv
Samsung S27A750D,csv_files/monitor.csv
Acer V203HCJbd,csv_files/monitor.csv
NEC AS221WM-BK,csv_files/monitor.csv
ViewSonic VA1931wm,csv_files/monitor.csv
NEC LCD2490WUXi2-BK,csv_files/monitor.csv
Asus ML238H,csv_files/monitor.csv
LG L1942PE-BS,csv_files/monitor.csv
LG W2246PM-BF,csv_files/monitor.csv
HP LA2006x,csv_files/monitor.csv
Asus VE248HL-TAA,csv_files/monitor.csv
Planar PL1900,csv_files/monitor.csv
HP ZR24w,csv_files/monitor.csv
HP LE1901wi,csv_files/monitor.csv
Dell E2011H,csv_files/monitor.csv
Samsung S22A100N,csv_files/monitor.csv
Samsung B2330,csv_files/monitor.csv
NEC AS192-BK,csv_files/monitor.csv
Hannspree HK241DPB,csv_files/monitor.csv
LG N1742LP-BF,csv_files/monitor.csv
ViewSonic VG1932wm-LED,csv_files/monitor.csv
LG N1941W-KIT,csv_files/monitor.csv
Asus VS198D-P,csv_files/monitor.csv
Hannspree HF-237HPB,csv_files/monitor.csv
Hannspree HF-257HPB,csv_files/monitor.csv
ViewEra V196BN,csv_files/monitor.csv
ViewSonic VP2365-LED,csv_files/monitor.csv
Asus MT276HE,csv_files/monitor.csv
ViewSonic VG2732m-LED,csv_files/monitor.csv
Planar PL2210W,csv_files/monitor.csv
Dell E2311H,csv_files/monitor.csv
Planar PL1702,csv_files/monitor.csv
Samsung NC190-1,csv_files/monitor.csv
Samsung C23A750X,csv_files/monitor.csv
LG W2753VC-PF,csv_files/monitor.csv
LG E2210P-BN,csv_files/monitor.csv
LG E2210T-BN,csv_files/monitor.csv
ViewEra V172BN-B,csv_files/monitor.csv
ViewEra V172SV-B,csv_files/monitor.csv
ViewEra V191BN-B,csv_files/monitor.csv
NEC E321,csv_files/monitor.csv
ViewEra V191HV-B,csv_files/monitor.csv
ViewSonic CD3225,csv_files/monitor.csv
NEC V321-2,csv_files/monitor.csv
Philips BDL3215E/00,csv_files/monitor.csv
Planar PXL2430MW,csv_files/monitor.csv
ViewSonic VP2765-LED,csv_files/monitor.csv
Acer V193DJbd,csv_files/monitor.csv
NEC EX201W-BK,csv_files/monitor.csv
iZ3D H220Z1,csv_files/monitor.csv
DoubleSight DS-220C,csv_files/monitor.csv
DoubleSight DS- 2200WA,csv_files/monitor.csv
DoubleSight DS-275W,csv_files/monitor.csv
NEC P241W-BK,csv_files/monitor.csv
DoubleSight DS-277W,csv_files/monitor.csv
DoubleSight DS-1900SA,csv_files/monitor.csv
Samsung 943BT-2,csv_files/monitor.csv
HP ZR2040w,csv_files/monitor.csv
Planar PL1900,csv_files/monitor.csv
ViewSonic VA1938WA-LED,csv_files/monitor.csv
DoubleSight DS-307W,csv_files/monitor.csv
HP LP2480zx,csv_files/monitor.csv
Compaq LE1911,csv_files/monitor.csv
DoubleSight DS-245V,csv_files/monitor.csv
HP DreamColor LP2480zx,csv_files/monitor.csv
Dell ST2321L,csv_files/monitor.csv
HP 2511x (XP599AA#ABA),csv_files/monitor.csv
ViewEra V185MV,csv_files/monitor.csv
Dell S2230MX,csv_files/monitor.csv
ViewSonic VG2228wm-LED,csv_files/monitor.csv
Samsung BX2050,csv_files/monitor.csv
Samsung S19A200NW,csv_files/monitor.csv
Dell E1911,csv_files/monitor.csv
Hannspree HL196DBB,csv_files/monitor.csv
ViewSonic VA2703,csv_files/monitor.csv
HP S2331,csv_files/monitor.csv
ViewSonic V3D231,csv_files/monitor.csv
AOC e2051Sn,csv_files/monitor.csv
AOC i2353Ph,csv_files/monitor.csv
AOC e2352Phz,csv_files/monitor.csv
Acer HR274Hbmii,csv_files/monitor.csv
Acer S235HLbii,csv_files/monitor.csv
Acer V213HLBJbd,csv_files/monitor.csv
Acer V203HLBJbd,csv_files/monitor.csv
Acer V243HL DJbmd,csv_files/monitor.csv
Acer V273H bmidz,csv_files/monitor.csv
Dell U3011,csv_files/monitor.csv
Samsung S24A450BW-1,csv_files/monitor.csv
Samsung S22A450BW-1,csv_files/monitor.csv
Samsung S22A650S,csv_files/monitor.csv
Samsung C24B750X,csv_files/monitor.csv
Samsung S24A450BW,csv_files/monitor.csv
Samsung T27B750ND,csv_files/monitor.csv
Samsung S22A450MW,csv_files/monitor.csv
Samsung S19A450BR,csv_files/monitor.csv
Samsung S19A450BW-1,csv_files/monitor.csv
Samsung S19A450MW,csv_files/monitor.csv
Samsung S24A450MW,csv_files/monitor.csv
Samsung EX2220X,csv_files/monitor.csv
Samsung S22A650D,csv_files/monitor.csv
Samsung C24A650X,csv_files/monitor.csv
Samsung S27B750V,csv_files/monitor.csv
Samsung S22A200B,csv_files/monitor.csv
Samsung S24B750V,csv_files/monitor.csv
Samsung T27B350ND,csv_files/monitor.csv
Samsung S24A650D,csv_files/monitor.csv
Samsung S27B550V,csv_files/monitor.csv
Dell U2212HM,csv_files/monitor.csv
BenQ GW2450,csv_files/monitor.csv
Dell IN1930,csv_files/monitor.csv
Dell P2011H,csv_files/monitor.csv
Dell P170S,csv_files/monitor.csv
NEC EA273WM-BK,csv_files/monitor.csv
Acer G276HLDbd,csv_files/monitor.csv
Hannspree HL203DPB,csv_files/monitor.csv
Hannspree SM198DPR,csv_files/monitor.csv
Acer G236HLBbd,csv_files/monitor.csv
Hannspree HF235DPB,csv_files/monitor.csv
Dell P1913,csv_files/monitor.csv
Hannspree SM238DPR,csv_files/monitor.csv
NEC E322,csv_files/monitor.csv
ViewSonic VA1912M-LED,csv_files/monitor.csv
NEC EA232WMI-BK,csv_files/monitor.csv
Hannspree HF255DPB,csv_files/monitor.csv
AOC e2351F,csv_files/monitor.csv
NEC EA243WM-BK,csv_files/monitor.csv
ViewSonic VA2342-LED,csv_files/monitor.csv
Compaq S1922a,csv_files/monitor.csv
V7 460FP-3/SBB-DT3,csv_files/monitor.csv
HP w185e,csv_files/monitor.csv
HP A6B85AA#ABA,csv_files/monitor.csv
Hannspree HL272HPB,csv_files/monitor.csv
NEC EX231WP-BK,csv_files/monitor.csv
LG N1742L-KIT,csv_files/monitor.csv
HP L2201x,csv_files/monitor.csv
LG IPS231B-BN,csv_files/monitor.csv
ViewSonic VX2336S-LED,csv_files/monitor.csv
NEC PA271W-BK-SV,csv_files/monitor.csv
NEC AS241W-BK,csv_files/monitor.csv
Asus VB175T-TAA,csv_files/monitor.csv
ViewSonic VA1912A-LED,csv_files/monitor.csv
HP LA2206xc,csv_files/monitor.csv
HP LA2206x,csv_files/monitor.csv
Planar PXL2451MW,csv_files/monitor.csv
NEC PA231W-BK-SV,csv_files/monitor.csv
Hannspree HL229DPB,csv_files/monitor.csv
LG E2211PU-BN,csv_files/monitor.csv
Dell E2213,csv_files/monitor.csv
LG E2411PU-BN,csv_files/monitor.csv
Dell P1913s,csv_files/monitor.csv
LG E2441T-BN,csv_files/monitor.csv
ViewSonic VA2251M-LED,csv_files/monitor.csv
LG N1910LZ-BF,csv_files/monitor.csv
LG IPS234T-PN,csv_files/monitor.csv
LG E2211T-BN,csv_files/monitor.csv
HP LE2002x,csv_files/monitor.csv
HP LE2202x,csv_files/monitor.csv
LG IPS224T-PN,csv_files/monitor.csv
LG E2342V-BN,csv_files/monitor.csv
LG EB2442T-BN,csv_files/monitor.csv
LG EB2242T-BN,csv_files/monitor.csv
LG IPS235V-BN,csv_files/monitor.csv
HP LE2002XM,csv_files/monitor.csv
V7 LED236W3-8N,csv_files/monitor.csv
LG EW224T,csv_files/monitor.csv
LG E2050T-SN,csv_files/monitor.csv
HP LE2002x,csv_files/monitor.csv
ViewSonic VA2451M-TAA,csv_files/monitor.csv
LG IPS235T-BN,csv_files/monitor.csv
ViewSonic VA2251M-TAA,csv_files/monitor.csv
LG D2342PB-PN,csv_files/monitor.csv
Acer S202HLbd,csv_files/monitor.csv
LG N2210WZ-BF,csv_files/monitor.csv
ViewSonic VA1931wm-LED,csv_files/monitor.csv
AOC e2450Swd,csv_files/monitor.csv
Asus VW226TL-TAA,csv_files/monitor.csv
HP LE1851wt,csv_files/monitor.csv
AOC e2343Fi,csv_files/monitor.csv
LG E2211TB-BN,csv_files/monitor.csv
HP LE2002xm,csv_files/monitor.csv
HP LA2206xc,csv_files/monitor.csv
Hannspree HL248DPB,csv_files/monitor.csv
Hannspree HL269DPB,csv_files/monitor.csv
HP L191s,csv_files/monitor.csv
Acer B243PWL Kbmdrz,csv_files/monitor.csv
Eizo MX210-BK,csv_files/monitor.csv
Planar PLL2210MW,csv_files/monitor.csv
Lenovo LS1922,csv_files/monitor.csv
NEC LCD1990SXi-BK,csv_files/monitor.csv
LG E2711PY-BN,csv_files/monitor.csv
Acer B243HL DJObmdr,csv_files/monitor.csv
AOC e2251Swdn,csv_files/monitor.csv
LG E1910T-BN,csv_files/monitor.csv
HP LV1911,csv_files/monitor.csv
HP L240w,csv_files/monitor.csv
Lenovo LS2221,csv_files/monitor.csv
Lenovo LT1952p,csv_files/monitor.csv
ViewSonic VA2232WM-LED,csv_files/monitor.csv
Lenovo LS2421p,csv_files/monitor.csv
Lenovo LT2323p,csv_files/monitor.csv
Lenovo LT2452p,csv_files/monitor.csv
Planar PL1900,csv_files/monitor.csv
Planar PX2611W,csv_files/monitor.csv
V7 LED185W2R-8N,csv_files/monitor.csv
NEC EA223WM-BK,csv_files/monitor.csv
V7 LED236W3R-8N,csv_files/monitor.csv
V7 LED215W2R-8N,csv_files/monitor.csv
LaCie 324i,csv_files/monitor.csv
DoubleSight DS-1900S-R,csv_files/monitor.csv
NEC LCD175M-BK,csv_files/monitor.csv
Asus VG23AH,csv_files/monitor.csv
Planar PLL1910W,csv_files/monitor.csv
NEC ASLCD93VX-BK,csv_files/monitor.csv
NEC LCD2090UXi-1,csv_files/monitor.csv
NEC ASLCD194WXM-BK,csv_files/monitor.csv
Eizo SX2762W-BK,csv_files/monitor.csv
NEC LCD2490WUXi-BK-SV,csv_files/monitor.csv
HP LA2405x,csv_files/monitor.csv
NEC LCD175VXM+BK,csv_files/monitor.csv
NEC P232W-BK-SV,csv_files/monitor.csv
Acer G245Hbmid,csv_files/monitor.csv
NEC P232W-BK,csv_files/monitor.csv
ViewSonic VG730M,csv_files/monitor.csv
ViewSonic VA926,csv_files/monitor.csv
NEC EA222WMe-BK,csv_files/monitor.csv
ViewSonic VP2655wb,csv_files/monitor.csv
HP LE2002xi,csv_files/monitor.csv
ViewSonic VX2739WM,csv_files/monitor.csv
HP ZR2740w,csv_files/monitor.csv
LG EW234T-PN,csv_files/monitor.csv
Planar PL1910M,csv_files/monitor.csv
HP L2311c,csv_files/monitor.csv
Planar 997-6498-00-BN,csv_files/monitor.csv
Eizo SX2462W-BK,csv_files/monitor.csv
Eizo CG223W-BK,csv_files/monitor.csv
Eizo S1921XSH-BK,csv_files/monitor.csv
LG M2452D-PU,csv_files/monitor.csv
Planar PLL1900MW,csv_files/monitor.csv
HP LE2202x LL649AA#ABA),csv_files/monitor.csv
ViewSonic VX2460h-LED,csv_files/monitor.csv
V7 LED185W1-8N,csv_files/monitor.csv
V7 LED215W2-8N,csv_files/monitor.csv
V7 D22W12A-N6,csv_files/monitor.csv
Acer S181HL Gb,csv_files/monitor.csv
Planar 997-6501-00,csv_files/monitor.csv
Planar 997-6473-00,csv_files/monitor.csv
Asus PB238Q,csv_files/monitor.csv
Acer V203HLBJObmd,csv_files/monitor.csv
Acer V173 DJObm,csv_files/monitor.csv
Acer V173 DJObd,csv_files/monitor.csv
Acer G245HQLbd,csv_files/monitor.csv
ViewSonic VG2239M-TAA,csv_files/monitor.csv
Samsung S19B220B,csv_files/monitor.csv
HP A9S75A8#ABA,csv_files/monitor.csv
Samsung S19B420M,csv_files/monitor.csv
HP 1912nm,csv_files/monitor.csv
Samsung S19B420B,csv_files/monitor.csv
V7 LED236W3R-HDMI,csv_files/monitor.csv
ViewSonic VA705-LED,csv_files/monitor.csv
LG N2311AZ-BF,csv_files/monitor.csv
AOC E2060SDA,csv_files/monitor.csv
Samsung LF19PPBCB/ZA,csv_files/monitor.csv
V7 LED215W2R-DVI,csv_files/monitor.csv
AOC E2343FSK,csv_files/monitor.csv
V7 LED215W2R-SPEAKERS,csv_files/monitor.csv
Asus VB178T,csv_files/monitor.csv
ViewSonic VG2439M-TAA,csv_files/monitor.csv
Samsung S24A650S,csv_files/monitor.csv
Acer G206HLBbd,csv_files/monitor.csv
Samsung S22A450BW,csv_files/monitor.csv
Dell S2440L,csv_files/monitor.csv
HP C0H31A8#ABA,csv_files/monitor.csv
Zalman MZ215ED,csv_files/monitor.csv
ViewSonic VX2370Smh-LED,csv_files/monitor.csv
Zalman MZ230ED,csv_files/monitor.csv
AOC E2460SWD,csv_files/monitor.csv
HP L2311c,csv_files/monitor.csv
LG EB2742V-BN,csv_files/monitor.csv
Lenovo 3028LB2,csv_files/monitor.csv
NEC EA224WMi-BK,csv_files/monitor.csv
Dell S2740L,csv_files/monitor.csv
Acer M230A,csv_files/monitor.csv
Acer B193LAJObmdh,csv_files/monitor.csv
Acer V193LAJOb,csv_files/monitor.csv
Acer V193LAJObd,csv_files/monitor.csv
Acer V193LAJObm,csv_files/monitor.csv
Acer V223WL,csv_files/monitor.csv
Acer S275HL,csv_files/monitor.csv
Acer V233HLBJObd,csv_files/monitor.csv
Acer S181HLMb,csv_files/monitor.csv
Asus VE198TL,csv_files/monitor.csv
Asus VS197T-P,csv_files/monitor.csv
BenQ VW2230H,csv_files/monitor.csv
BenQ VW2430H,csv_files/monitor.csv
V7 LED215W2RS-8N,csv_files/monitor.csv
V7 LED185W2RS-8N,csv_files/monitor.csv
AOC E2051F,csv_files/monitor.csv
Dell E2013H,csv_files/monitor.csv
Dell E1913,csv_files/monitor.csv
DoubleSight DS-1700-R,csv_files/monitor.csv
LG E2722PY-BN,csv_files/monitor.csv
LG IPS237L-BN,csv_files/monitor.csv
LG IPS277L-BN,csv_files/monitor.csv
Samsung S24A850DW,csv_files/monitor.csv
V7 LED215W2-DVI,csv_files/monitor.csv
ViewSonic VA2037m-LED,csv_files/monitor.csv
ViewSonic VA2406m-LED,csv_files/monitor.csv
ViewSonic VA926-LED,csv_files/monitor.csv
ViewSonic VG2437mc-LED,csv_files/monitor.csv
ViewSonic VG732m-LED,csv_files/monitor.csv
ViewSonic VX2270Smh-LED,csv_files/monitor.csv
Dell U2713H,csv_files/monitor.csv
Asus PA249Q,csv_files/monitor.csv
Asus VS207D-P,csv_files/monitor.csv
Acer G185HVBb,csv_files/monitor.csv
Acer B193WLBJObmdh,csv_files/monitor.csv
Acer V196WLbm,csv_files/monitor.csv
Acer V226WLbmd,csv_files/monitor.csv
Acer V226WLbd,csv_files/monitor.csv
Acer B243PWLAJbmdrz,csv_files/monitor.csv
Acer UM.HB6AA.001,csv_files/monitor.csv
Acer B233HLBJObmdh,csv_files/monitor.csv
Acer B226HQLAymdr,csv_files/monitor.csv
Acer V226HQLAbd,csv_files/monitor.csv
Acer V226HQLAbmdp,csv_files/monitor.csv
ViewSonic VA2703-LED,csv_files/monitor.csv
ViewSonic VG932m-LED,csv_files/monitor.csv
ViewSonic VX2260s-LED,csv_files/monitor.csv
LG 24EA53V-P,csv_files/monitor.csv
LG IPS234V-PN.AEK,csv_files/monitor.csv
Dell U2413,csv_files/monitor.csv
DoubleSight DS-245V2,csv_files/monitor.csv
DoubleSight DS-309W,csv_files/monitor.csv
HP w2408,csv_files/monitor.csv
Acer S236HLtmjj,csv_files/monitor.csv
Asus VW22AT-CSM,csv_files/monitor.csv
HP 25xi (C3Z97AA#ABA),csv_files/monitor.csv
HP C4D30AA#ABA,csv_files/monitor.csv
HP ZR2330w,csv_files/monitor.csv
HP C9E49AA#ABA,csv_files/monitor.csv
HP P201,csv_files/monitor.csv
HP C9F26AA#ABA,csv_files/monitor.csv
HP P201m,csv_files/monitor.csv
HP C9V73A8#ABA,csv_files/monitor.csv
HP C9V73AA#ABA,csv_files/monitor.csv
HP C9V75A8#ABA,csv_files/monitor.csv
HP C9V75AA#ABA,csv_files/monitor.csv
HP E221,csv_files/monitor.csv
HP C9V76AA#ABA,csv_files/monitor.csv
HP D2W67A8#ABA,csv_files/monitor.csv
HP D2W67AA#ABA,csv_files/monitor.csv
HP LE1711,csv_files/monitor.csv
HP EM887AA,csv_files/monitor.csv
Samsung C27A650X,csv_files/monitor.csv
Samsung LS22B420BWN/ZA,csv_files/monitor.csv
Samsung NS240,csv_files/monitor.csv
Samsung S19C200BR,csv_files/monitor.csv
Samsung S19C450BR,csv_files/monitor.csv
Samsung S20C200B,csv_files/monitor.csv
Samsung S22C200B,csv_files/monitor.csv
Samsung S22C650D,csv_files/monitor.csv
Samsung S23C200B,csv_files/monitor.csv
Samsung S23C450D,csv_files/monitor.csv
Samsung S23C570H,csv_files/monitor.csv
Samsung S24B30BL,csv_files/monitor.csv
Samsung S24C200BL,csv_files/monitor.csv
Samsung S24C370HL,csv_files/monitor.csv
Samsung S24C450D,csv_files/monitor.csv
Samsung S24C450DL,csv_files/monitor.csv
Samsung S27C230B,csv_files/monitor.csv
Samsung T24C550ND,csv_files/monitor.csv
Hannspree HE195ABB,csv_files/monitor.csv
Hannspree HE247DPB,csv_files/monitor.csv
Hannspree HS233H3B,csv_files/monitor.csv
Hannspree HX193DPB,csv_files/monitor.csv
LG 19CNV42K-BL,csv_files/monitor.csv
LG 22EA63T-P,csv_files/monitor.csv
LG 22EC33T-B,csv_files/monitor.csv
LG 23CAV42K-BL,csv_files/monitor.csv
LG 23EA53V-P,csv_files/monitor.csv
LG 23EN43T-B,csv_files/monitor.csv
LG 23EN43T-B,csv_files/monitor.csv
LG 24EA53V-P,csv_files/monitor.csv
LG 24EB23PY-B,csv_files/monitor.csv
LG 24EN33VW-B,csv_files/monitor.csv
LG 24EN43V-B,csv_files/monitor.csv
LG 27EA63V-P,csv_files/monitor.csv
LG 27EA83-D,csv_files/monitor.csv
LG 27EA83R-D,csv_files/monitor.csv
LG 27EC33V-B,csv_files/monitor.csv
LG 29EA93-P,csv_files/monitor.csv
LG 29EA93-P,csv_files/monitor.csv
LG 29EB93-P,csv_files/monitor.csv
LG D2343PB-BN,csv_files/monitor.csv
LG E2211PB-BN,csv_files/monitor.csv
LG E2411PB-BN,csv_files/monitor.csv
LG N225WU-BN,csv_files/monitor.csv
CTL 192LX,csv_files/monitor.csv
CTL MTLP200,csv_files/monitor.csv
CTL MTLP2151,csv_files/monitor.csv
CTL LP2361,csv_files/monitor.csv
CTL MTLP2701,csv_files/monitor.csv
DoubleSight DS-279W,csv_files/monitor.csv
Eizo S2202WH-BK,csv_files/monitor.csv
Eizo SX2262W-BK,csv_files/monitor.csv
Lenovo LT2223p,csv_files/monitor.csv
NEC E223W-BK,csv_files/monitor.csv
NEC EA234WMI-BK,csv_files/monitor.csv
NEC EA294WMi-BK,csv_files/monitor.csv
NEC P242W-BK,csv_files/monitor.csv
NEC V322,csv_files/monitor.csv
Philips 19B4LPCB/27,csv_files/monitor.csv
Philips 220B4LPCB,csv_files/monitor.csv
Philips 220S4LSB,csv_files/monitor.csv
Philips 271P4QPJEB,csv_files/monitor.csv
Philips BDL3210Q/00,csv_files/monitor.csv
Planar PXL2251MW,csv_files/monitor.csv
Planar 997-6958-00,csv_files/monitor.csv
Planar PXL2760MW,csv_files/monitor.csv
Planar 997-7188-00,csv_files/monitor.csv
V7 LED185W2S-9N,csv_files/monitor.csv
V7 LED19W2S-9N,csv_files/monitor.csv
V7 LED215W2S-9N,csv_files/monitor.csv
V7 LED236W3S-9N,csv_files/monitor.csv
V7 LED26W3S-9N,csv_files/monitor.csv
ViewSonic VA2446m-LED,csv_files/monitor.csv
Samsung ME32B,csv_files/monitor.csv
AOC e2060Sn,csv_files/monitor.csv
Gateway HX1953Lbd,csv_files/monitor.csv
Gateway HX1853Lb,csv_files/monitor.csv
Lenovo 60A4RAR1US,csv_files/monitor.csv
Lenovo 60A6MAR2US,csv_files/monitor.csv
NEC P242W-BK-SV,csv_files/monitor.csv
Planar PLL2710W,csv_files/monitor.csv
Acer HN274HBBmiiid,csv_files/monitor.csv
HP B6R49AS#ABA (x2401),csv_files/monitor.csv
Acer B276HULymiidprz,csv_files/monitor.csv
HP 20xi,csv_files/monitor.csv
Acer B246HYL ymdpr,csv_files/monitor.csv
Asus PQ321Q,csv_files/monitor.csv
Samsung S22C450B,csv_files/monitor.csv
Acer T232HLbmidz ( UM.VT2AA.001),csv_files/monitor.csv
Samsung PB298Q,csv_files/monitor.csv
AOC aoc E2460SWHU,csv_files/monitor.csv
AOC aocE960SWN,csv_files/monitor.csv
Acer S200HQLbd,csv_files/monitor.csv
Acer B296CLbmiidprz,csv_files/monitor.csv
Acer B236HLymdr,csv_files/monitor.csv
Asus VN248H,csv_files/monitor.csv
BenQ GL2250TM,csv_files/monitor.csv
BenQ BENQ XL2420T,csv_files/monitor.csv
Dell U2312HM,csv_files/monitor.csv
Dell P2312H,csv_files/monitor.csv
HP Z24i,csv_files/monitor.csv
HP E271i,csv_files/monitor.csv
HP W2271d,csv_files/monitor.csv
Hannspree HL273HPB,csv_files/monitor.csv
LG LG-D2343PB-BN,csv_files/monitor.csv
Lenovo 4434HE-B,csv_files/monitor.csv
Philips 298P4QJEB/27,csv_files/monitor.csv
Philips ph-278C4QHSN,csv_files/monitor.csv
Samsung S24B240K,csv_files/monitor.csv
Samsung S24C450DW,csv_files/monitor.csv
V7 D185W1-8N,csv_files/monitor.csv
AOC e2752She,csv_files/monitor.csv
Acer UM.CB6AA.001,csv_files/monitor.csv
LG 29EB73-P,csv_files/monitor.csv
Planar 997-7244-00,csv_files/monitor.csv
AOC E2425SWD,csv_files/monitor.csv
Acer V206HQLAbmd,csv_files/monitor.csv
Acer UM.VV6AA.C01,csv_files/monitor.csv
Acer UM.VV6AA.C02,csv_files/monitor.csv
Asus PB298Q,csv_files/monitor.csv
BenQ VW2235H,csv_files/monitor.csv
HP C9E54AA#ABA,csv_files/monitor.csv
Hannspree HL163ABB,csv_files/monitor.csv
Hannspree HL205ABB,csv_files/monitor.csv
LG 22EB23P-B,csv_files/monitor.csv
LG 23MD53D,csv_files/monitor.csv
LG 29EA73-P,csv_files/monitor.csv
LG 29LN450W,csv_files/monitor.csv
LG D2743P-BN,csv_files/monitor.csv
LG TM2792D-SN,csv_files/monitor.csv
ViewSonic VG2039m-LED,csv_files/monitor.csv
Asus PB248Q,csv_files/monitor.csv
Acer S242HLBwid,csv_files/monitor.csv
BenQ BL2710PT,csv_files/monitor.csv
CTL MTDP3001,csv_files/monitor.csv
HP HP LA2205WG-NEW,csv_files/monitor.csv
HP E3F38A8#ABA,csv_files/monitor.csv
NEC AS222WM-BK,csv_files/monitor.csv
NEC PA242W-BK,csv_files/monitor.csv
Samsung S24C650PL,csv_files/monitor.csv
Samsung S27C650P,csv_files/monitor.csv
NEC EA273WMi-BK,csv_files/monitor.csv
NEC MD242C2,csv_files/monitor.csv
Yamakasi DS270 IPS SE,csv_files/monitor.csv
QNIX Perfect Pixel QX2710 Matte,csv_files/monitor.csv
Samsung S27B971DS,csv_files/monitor.csv
LG W2452T-TF,csv_files/monitor.csv
Crossover 2763AMG,csv_files/monitor.csv
Crossover 27Q LED,csv_files/monitor.csv
Crossover 27Q LED-P BLADE,csv_files/monitor.csv
Crossover 27QD LED Blade,csv_files/monitor.csv
Crossover 27QW HDMI IPS LED,csv_files/monitor.csv
Crossover 27QW IPS LED,csv_files/monitor.csv
Crossover 27QW IPS LED Perfect,csv_files/monitor.csv
Crossover BLACK TUNE 2735AMG,csv_files/monitor.csv
Crossover BLACK TUNE 30X DRIVER,csv_files/monitor.csv
Crossover Black Tune 2755 AMG,csv_files/monitor.csv
Crossover Black Tune 30X-P Pivot Driver,csv_files/monitor.csv
Crossover 290HD IPS LED,csv_files/monitor.csv
Yamakasi 300 Sparta LED,csv_files/monitor.csv
Yamakasi 300 Sparta LED Premium,csv_files/monitor.csv
Yamakasi DS270,csv_files/monitor.csv
Yamakasi DS270 IPS SE Perfect,csv_files/monitor.csv
Yamakasi Q270,csv_files/monitor.csv
Yamakasi Q270 SE,csv_files/monitor.csv
Yamakasi QH2711 DP Black Label,csv_files/monitor.csv
QNIX QX2710 LED EVOLUTION II DPORT,csv_files/monitor.csv
QNIX QX2710 Perfect Pixel,csv_files/monitor.csv
